00000000001TTRTDP4231101KTSG100501900120000000001          KR103501GF6300000000002000002.92000000009940.0000010000004020251124125949939201            3000100000000009940.00000002.92000030     004000      00801001711515324F5AAE501E1 0501012P-00000000000010000000000011501012   G1KR103501GF63XX0001220251125000000000002                                                                                   
00000000002TTRTDP4231101KTSG100501900120000000002          KR103501GF6300000000003000002.92000000009940.0000010000004020251124130000996201            3000100000000009940.00000002.92000030     004000      00801001711515324F5AAE501E1 0501012P-00000000000020000000000011501012   G1KR103501GF63XX0001220251125000000000002                                                                                   
00000000003TTRTDP4231101KTSG100501900120000000003          KR103501GF6300000000004000002.92000000009940.0000010000004020251124130007718201            3000100000000009940.00000002.92000030     004000      00801001711515324F5AAE501E1 0501012P-00000000000030000000000011501012   G1KR103501GF63XX0001220251125000000000002                                                                                   
00000000004TTRTDP4231101KTSG100501900120000000004          KR103504GF9400000000015000003.29000000009275.0000020000004020251124151117677101            3001000000000009268.00000003.29000030     004000      00801001711515324F5AAE501E1 0501012P-00000000000040000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000005TTRTDP4231101KTSG100501900120000000004          KR103504GF9400000000016000003.29000000009275.0000010000004020251124151117677101            3001000000000009268.00000003.29000030     004000      00801001711515324F5AAE501E1 0501012P-00000000000040000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000006TTRTDP4231101KTSG100501900120000000004          KR103504GF9400000000017000003.29000000009275.0000010000004020251124151117677101            3001000000000009268.00000003.29000030     004000      00801001711515324F5AAE501E1 0501012P-00000000000040000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000007TTRTDP4231101KTSG100501900120000000004          KR103504GF9400000000018000003.29000000009275.0000010000004020251124151117677101            3001000000000009268.00000003.29000030     004000      00801001711515324F5AAE501E1 0501012P-00000000000040000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000008TTRTDP4231101KTSG100501900120000000004          KR103504GF9400000000019000003.29600000009268.0000050000004020251124151117677101            3001000000000009268.00000003.29600030     004000      00801001711515324F5AAE501E1 0501012P-00000000000040000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000009TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000020000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000010TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000021000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000011TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000022000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000012TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000023000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000013TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000024000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000014TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000025000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000015TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000026000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000016TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000027000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000017TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000028000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000018TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000029000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000019TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000030000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000020TTRTDP4231101KTSG100501900120000000005          KR103504GF9400000000031000003.32100000009233.0000010000004020251124151259599101            3001200000000009233.00000003.32100030     004000      00801001711515324F5AAE501E1 0501012P-00000000000050000000000011501012   G1KR103504GF94XX0001220251125000000000001                                                                                   
00000000021TCHEDP9900001010000000002100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020251124163500496                                                                                                                                                                                                                                                       
